file_path,file_size,file_md5,is_symlink,file_size_h,folder
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/NED mohan_PE/lab record/DSC02847.JPG,1420480.0,0ef8607ead7e57b099612097f161ad90,False,1.35 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/NED mohan_PE/lab record
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_214942_HDR (1).jpg,1405254.0,4280c6c7eebef89053207e5d478d9b54,False,1.34 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_214942_HDR.jpg,1405254.0,4280c6c7eebef89053207e5d478d9b54,False,1.34 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/Google Photos/2017/IMG_20170914_152258019_HDR.jpg,1405183.0,25acc2f9fb35cff25469a37a6281cc3f,False,1.34 MB,/Users/arunpatro/My Drive/Google Photos/2017
/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos/ch_2_15.jpg,1405183.0,25acc2f9fb35cff25469a37a6281cc3f,False,1.34 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215831_HDR (1).jpg,1404063.0,521875c55d06b2cf4c1010f27d86769f,False,1.34 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215831_HDR.jpg,1404063.0,521875c55d06b2cf4c1010f27d86769f,False,1.34 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/DSC02860.JPG,1401788.0,6e22cefe799868c90a4b93c7cd00040f,False,1.34 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/NED mohan_PE/lab record/DSC02860.JPG,1401788.0,6e22cefe799868c90a4b93c7cd00040f,False,1.34 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/NED mohan_PE/lab record
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221025_HDR (1).jpg,1401757.0,80a5bcfad9f1affa77044d9a618d9a40,False,1.34 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221025_HDR.jpg,1401757.0,80a5bcfad9f1affa77044d9a618d9a40,False,1.34 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215106_HDR (1).jpg,1397559.0,ef7a6a0e0f95b7108755afc19e9b09dd,False,1.33 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215106_HDR.jpg,1397559.0,ef7a6a0e0f95b7108755afc19e9b09dd,False,1.33 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/Google Photos/2017/IMG_20170914_152644473_HDR.jpg,1396905.0,2251289be43c6a0359375899ffff7057,False,1.33 MB,/Users/arunpatro/My Drive/Google Photos/2017
/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos/ch_4_25.jpg,1396905.0,2251289be43c6a0359375899ffff7057,False,1.33 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221735_HDR.jpg,1394178.0,7a7873135724056b01b83359e25b7130,False,1.33 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221735_HDR (1).jpg,1394178.0,7a7873135724056b01b83359e25b7130,False,1.33 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/NED mohan_PE/lab record/DSC02845.JPG,1387721.0,a8d312e08f7e4f5ea841a47c7889ac95,False,1.32 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/NED mohan_PE/lab record
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/DSC02845.JPG,1387721.0,a8d312e08f7e4f5ea841a47c7889ac95,False,1.32 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220647_HDR (1).jpg,1384317.0,45b4502fdc7ad1a74974343f42078488,False,1.32 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220647_HDR.jpg,1384317.0,45b4502fdc7ad1a74974343f42078488,False,1.32 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/DSC02856.JPG,1382383.0,2c2c56a54caa1a85ad0cfb9274cadaa3,False,1.32 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/NED mohan_PE/lab record/DSC02856.JPG,1382383.0,2c2c56a54caa1a85ad0cfb9274cadaa3,False,1.32 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/NED mohan_PE/lab record
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220020_HDR (1).jpg,1381505.0,8b69c5d3bd9570a2a02d82f9b3c5d221,False,1.32 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220020_HDR.jpg,1381505.0,8b69c5d3bd9570a2a02d82f9b3c5d221,False,1.32 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_214920_HDR (1).jpg,1380403.0,02d7c9b59e30d49fad4fc9700b7229a7,False,1.32 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_214920_HDR.jpg,1380403.0,02d7c9b59e30d49fad4fc9700b7229a7,False,1.32 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos/ch_2_10.jpg,1380015.0,0419ae8f574acb2091103c22a354e990,False,1.32 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos
/Users/arunpatro/My Drive/Google Photos/2017/IMG_20170914_152237103_HDR.jpg,1380015.0,0419ae8f574acb2091103c22a354e990,False,1.32 MB,/Users/arunpatro/My Drive/Google Photos/2017
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/DSC02867.JPG,1376507.0,859067137d7c46b56df4702661f894cf,False,1.31 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/NED mohan_PE/lab record/DSC02867.JPG,1376507.0,859067137d7c46b56df4702661f894cf,False,1.31 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/NED mohan_PE/lab record
/Users/arunpatro/My Drive/Google Photos/2017/IMG_20170914_153549693.jpg,1374495.0,7dcfe08ea9a12c9644d967ab7044322d,False,1.31 MB,/Users/arunpatro/My Drive/Google Photos/2017
/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos/ch_all_10.jpg,1374495.0,7dcfe08ea9a12c9644d967ab7044322d,False,1.31 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215118_HDR (1).jpg,1372858.0,0bd24f949b5bc73ab879c17aa1333319,False,1.31 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215118_HDR.jpg,1372858.0,0bd24f949b5bc73ab879c17aa1333319,False,1.31 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220119_HDR.jpg,1370749.0,ada6225f0fbf236bd3532a8e2ff34b6f,False,1.31 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220119_HDR (1).jpg,1370749.0,ada6225f0fbf236bd3532a8e2ff34b6f,False,1.31 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215623_HDR (1).jpg,1366833.0,56493965cb34aa780885abab9ed9e0c2,False,1.3 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215623_HDR.jpg,1366833.0,56493965cb34aa780885abab9ed9e0c2,False,1.3 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos/IMG_20170914_153701956_HDR.jpg,1360417.0,d677362c4d7ef7bebb783b82711d905d,False,1.3 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos
/Users/arunpatro/My Drive/Google Photos/2017/IMG_20170914_153701956_HDR.jpg,1360417.0,d677362c4d7ef7bebb783b82711d905d,False,1.3 MB,/Users/arunpatro/My Drive/Google Photos/2017
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220832_HDR.jpg,1353705.0,1f4c2af0db4b2ebf55735e03554e6f9d,False,1.29 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220832_HDR (1).jpg,1353705.0,1f4c2af0db4b2ebf55735e03554e6f9d,False,1.29 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215302_HDR.jpg,1351377.0,cdbc7f81a12a383d54be153cdc817fc0,False,1.29 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215302_HDR (1).jpg,1351377.0,cdbc7f81a12a383d54be153cdc817fc0,False,1.29 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220454_HDR.jpg,1350190.0,394c960e29efa31421e4d55b4bb9a100,False,1.29 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220454_HDR (1).jpg,1350190.0,394c960e29efa31421e4d55b4bb9a100,False,1.29 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos/ch_1_10.jpg,1343302.0,cd39af27f4cd734ad50813d390552560,False,1.28 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos
/Users/arunpatro/My Drive/Google Photos/2017/IMG_20170914_151726544_HDR.jpg,1343302.0,cd39af27f4cd734ad50813d390552560,False,1.28 MB,/Users/arunpatro/My Drive/Google Photos/2017
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221046_HDR (1).jpg,1334006.0,a5faed50fd5f08bd5bd8da579aa3dcbb,False,1.27 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221046_HDR.jpg,1334006.0,a5faed50fd5f08bd5bd8da579aa3dcbb,False,1.27 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220814_HDR (1).jpg,1327087.0,8c13bc0a4cc1fa3b962f5cf68452d392,False,1.27 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220814_HDR.jpg,1327087.0,8c13bc0a4cc1fa3b962f5cf68452d392,False,1.27 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221849_HDR (1).jpg,1324164.0,f49da6b496068fade56f5a0ddb68121a,False,1.26 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221849_HDR.jpg,1324164.0,f49da6b496068fade56f5a0ddb68121a,False,1.26 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos/ch_3_30.jpg,1322024.0,8e34e7713085118f3d35a1e89c420e67,False,1.26 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos
/Users/arunpatro/My Drive/Google Photos/2017/IMG_20170914_152450112_HDR.jpg,1322024.0,8e34e7713085118f3d35a1e89c420e67,False,1.26 MB,/Users/arunpatro/My Drive/Google Photos/2017
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_213920_HDR.jpg,1321709.0,09c347818f0943c41342c3d8745d3b37,False,1.26 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_213920_HDR (1).jpg,1321709.0,09c347818f0943c41342c3d8745d3b37,False,1.26 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220759_HDR (1).jpg,1320722.0,75077b5a478b1ac92d48fa8d7e054c59,False,1.26 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220759_HDR.jpg,1320722.0,75077b5a478b1ac92d48fa8d7e054c59,False,1.26 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220903_HDR (1).jpg,1312350.0,3b17640723a975064eaacfe6e98d8bc2,False,1.25 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220903_HDR.jpg,1312350.0,3b17640723a975064eaacfe6e98d8bc2,False,1.25 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221546_HDR.jpg,1311261.0,f15e5b5323b23c5958638e465640761f,False,1.25 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221546_HDR (1).jpg,1311261.0,f15e5b5323b23c5958638e465640761f,False,1.25 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221801_HDR (1).jpg,1310471.0,1f5337aa649b954861c756e7756b20ec,False,1.25 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221801_HDR.jpg,1310471.0,1f5337aa649b954861c756e7756b20ec,False,1.25 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215701_HDR.jpg,1308128.0,a6fb9595a6320aa147963b9f9a59a04a,False,1.25 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215701_HDR (1).jpg,1308128.0,a6fb9595a6320aa147963b9f9a59a04a,False,1.25 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221134_HDR (1).jpg,1302390.0,db7e263d8e077f3610a539c7e74e02c9,False,1.24 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221134_HDR.jpg,1302390.0,db7e263d8e077f3610a539c7e74e02c9,False,1.24 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220740_HDR (1).jpg,1299181.0,c75376593b9d24e4438a38b808e52284,False,1.24 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220740_HDR.jpg,1299181.0,c75376593b9d24e4438a38b808e52284,False,1.24 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215537_HDR (1).jpg,1298439.0,0aa955b29538ac2fcf8b0fb36d8621d3,False,1.24 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215537_HDR.jpg,1298439.0,0aa955b29538ac2fcf8b0fb36d8621d3,False,1.24 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_214742_HDR (1).jpg,1296915.0,7f770f20e34c670dbe9790da59363030,False,1.24 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_214742_HDR.jpg,1296915.0,7f770f20e34c670dbe9790da59363030,False,1.24 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215838_HDR.jpg,1296381.0,3e83018e79c4461a0467ad925f2dc80d,False,1.24 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215838_HDR (1).jpg,1296381.0,3e83018e79c4461a0467ad925f2dc80d,False,1.24 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220952_HDR (1).jpg,1295968.0,0e1c8f075e8395dd50553abd1a136079,False,1.24 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220952_HDR.jpg,1295968.0,0e1c8f075e8395dd50553abd1a136079,False,1.24 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221532_HDR.jpg,1295431.0,8b7c84cb0f19bf2bedd1f5be053eec60,False,1.24 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221532_HDR (1).jpg,1295431.0,8b7c84cb0f19bf2bedd1f5be053eec60,False,1.24 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220136_HDR.jpg,1289073.0,4c09a68475b201361bdf835cccc63255,False,1.23 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220136_HDR (1).jpg,1289073.0,4c09a68475b201361bdf835cccc63255,False,1.23 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221916_HDR.jpg,1285876.0,3683163df9bcef1565afd31a5380fc8a,False,1.23 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221916_HDR (1).jpg,1285876.0,3683163df9bcef1565afd31a5380fc8a,False,1.23 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221112_HDR.jpg,1284879.0,bf22c1bdf27d416dd7d5130ab5190e78,False,1.23 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221112_HDR (1).jpg,1284879.0,bf22c1bdf27d416dd7d5130ab5190e78,False,1.23 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
